authorDisplayName;likeCount;Text;publishedAt;cleaned_text;sentiment_category;word_count
;1;@muhammadiyah Ayo Muhammadiyah sadarlah apa yg kalian tetapkan saat ini banyak Mudaratnya di banding Manfaatnya.Kembali lah pd Metode Hisab yg pantauannya langit Indonesia. Jgn latah ikut KHGT Kalender Masehi pun ada perbedaannya. Kl mau Full ikutan KHGT seharusnya waktu Sholat pun berubah loh;Mon Feb 16 23:38:39 +0000 2026;Ayo Muhammadiyah sadarlah apa yg kalian tetapkan saat ini banyak Mudaratnya di banding Manfaatnya Kembali lah pd Metode Hisab yg pantauannya langit Indonesia  Jgn latah ikut KHGT Kalender Masehi pun ada perbedaannya  Kl mau Full ikutan KHGT seharusnya waktu Sholat pun berubah loh;negative;43
;0;dari semua diskursus soal khgt yg seliweran beberapa waktu belakangan reply ini yg paling menggambarkan isi kepala sy soal khgt.;Mon Feb 16 23:34:06 +0000 2026;dari semua diskursus soal khgt yg seliweran beberapa waktu belakangan reply ini yg paling menggambarkan isi kepala sy soal khgt;negative;20
;0;@fotodakwah Ini berarti Alaska baru tarawih untuk yang PERTAMA kalinya ketika KHGT sudah puasa kira-kira setengah hari. https://t.co/d2RPscB1Ms;Mon Feb 16 23:33:25 +0000 2026;Ini berarti Alaska baru tarawih untuk yang PERTAMA kalinya ketika KHGT sudah puasa kira kira setengah hari;negative;17
;0;"@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra Sy berharap MU yg slalu mengedepankan Ilmu dlm ijtihadny bisa berubah kembali karna KHGT ini memng banyk lemahny justru dr kaidah keilmuan. Berubah kaidah bulan baru &gt;0° menjadi &gt;5° aja udh menyalahi konsep MU yg lama. Apkh skrng klo hilal &lt;5° bukn bulan baru? Smoga sadar.";Mon Feb 16 23:33:05 +0000 2026;Sy berharap MU yg slalu mengedepankan Ilmu dlm ijtihadny bisa berubah kembali karna KHGT ini memng banyk lemahny justru dr kaidah keilmuan  Berubah kaidah bulan baru  gt 0  menjadi  gt 5  aja udh menyalahi konsep MU yg lama  Apkh skrng klo hilal  lt 5  bukn bulan baru  Smoga sadar;negative;49
;0;@fotodakwah Kasus pembulatan dalam konteks Ramadan 1447 H. KHGT melakukan pembulatan maju yang padahal sunset di Alaska (17.53 17 Feb) adalah siang hari di Indonesia (09.53 WIB 18 Feb).;Mon Feb 16 23:32:53 +0000 2026;Kasus pembulatan dalam konteks Ramadan 1447 H  KHGT melakukan pembulatan maju yang padahal sunset di Alaska  17 53 17 Feb  adalah siang hari di Indonesia  09 53 WIB 18 Feb;neutral;30
;15;Semakin paham. Jadi ada 2 paradox yg menjadi konsekuensi metode KHGT ini ya 1. Semua muslim di belahan bumi timur (India New Zealand termasuk Indonesia) akan mulai puasa sebelum hilal. 2. Muslim dari sekitar timezone Tokyo ke timur akan tarawih bahkan sebelum conjunction.;Mon Feb 16 23:30:08 +0000 2026;Semakin paham  Jadi ada 2 paradox yg menjadi konsekuensi metode KHGT ini ya 1  Semua muslim di belahan bumi timur  India New Zealand termasuk Indonesia  akan mulai puasa sebelum hilal  2  Muslim dari sekitar timezone Tokyo ke timur akan tarawih bahkan sebelum conjunction;negative;43
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra 6. Terakhir resapi dan sadarilah di zaman skrng slh satufaktor mengukur valid metode dgn support dr peers college. KHGT MU sdh banyak dikritik baik pakar matematika ulama bahkan negara lain. Jgn denial dgn alasan isu sosial konvensi hanya opini org sj. Titik lemahny banyak;Mon Feb 16 23:29:34 +0000 2026;6  Terakhir resapi dan sadarilah di zaman skrng slh satufaktor mengukur valid metode dgn support dr peers college  KHGT MU sdh banyak dikritik baik pakar matematika ulama bahkan negara lain  Jgn denial dgn alasan isu sosial konvensi hanya opini org sj  Titik lemahny banyak;negative;44
;14;@muhammadiyah Maaf min dengan menggunakan KHGT poin 10 tidak tercapai karena MU berbeda sendiri dengan otoritas negara2 lain dan menimbulkan polemik di umat. ;Mon Feb 16 23:29:09 +0000 2026;Maaf min dengan menggunakan KHGT poin 10 tidak tercapai karena MU berbeda sendiri dengan otoritas negara2 lain dan menimbulkan polemik di umat;negative;22
;4;@0pinz @badgen1us_ betul sekali kisanak.. skrng bukan rukyat vs hisab.. tp RUKYAT VS KHGT kwkwkwk..;Mon Feb 16 23:27:00 +0000 2026;betul sekali kisanak   skrng bukan rukyat vs hisab   tp RUKYAT VS KHGT kwkwkwk;negative;13
;0;"@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra 5. Klaim dgn KHGT niatnya mau mempersatukan unat dunia malah akhirnya jadi beda sendiri. Sadarilah hanya delusi utk bersatu jk metodeny aja hanya diputuskan rapat sepihak bukan konvensi. Hisab &gt;0° yg ratusan thn diusung aja tdk bs jd pemersatu aplg metode br yg ilmiah aja ng";Mon Feb 16 23:26:29 +0000 2026;5  Klaim dgn KHGT niatnya mau mempersatukan unat dunia malah akhirnya jadi beda sendiri  Sadarilah hanya delusi utk bersatu jk metodeny aja hanya diputuskan rapat sepihak bukan konvensi  Hisab  gt 0  yg ratusan thn diusung aja tdk bs jd pemersatu aplg metode br yg ilmiah aja ng;negative;47
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra 4. KHGT sendiri diadopt MU berdasarkan konvensi muktamar di Turki tp sayangny TIDAK ADA SATUPUN yg setuju dgn metode KHGT ala MU ini. Walopun ini ijtihad tp ijtihad ini extrem beda sendiri dibanding institusi Islam di sluruh dunia. Ibarat jumhur ulama blg A ini MU bilang Z;Mon Feb 16 23:22:30 +0000 2026;4  KHGT sendiri diadopt MU berdasarkan konvensi muktamar di Turki tp sayangny TIDAK ADA SATUPUN yg setuju dgn metode KHGT ala MU ini  Walopun ini ijtihad tp ijtihad ini extrem beda sendiri dibanding institusi Islam di sluruh dunia  Ibarat jumhur ulama blg A ini MU bilang Z;negative;47
;0;@ainunnajib Pada saatnya nanti semua ummat Islam akan ikut Kalender Hijriyah Global Tunggal (KHGT). Sekarang masih berbeda karena belum semua mengacu KHGT.;Mon Feb 16 23:19:06 +0000 2026;Pada saatnya nanti semua ummat Islam akan ikut Kalender Hijriyah Global Tunggal  KHGT   Sekarang masih berbeda karena belum semua mengacu KHGT;neutral;21
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra Dgn KHGT bahkan awal tarawih tgl 17 di papua blom terlihat hilal di bagian manapun di dunia ini udh metodeny sepihak bahkan hadits nabi scra literal ataupun perhitungan hisab pun sdh tertolak. Karna masuk ramadhan literally hilal blom ada. Apa ada muslim yg boleh ky gt?;Mon Feb 16 23:17:58 +0000 2026;Dgn KHGT bahkan awal tarawih tgl 17 di papua blom terlihat hilal di bagian manapun di dunia ini udh metodeny sepihak bahkan hadits nabi scra literal ataupun perhitungan hisab pun sdh tertolak  Karna masuk ramadhan literally hilal blom ada  Apa ada muslim yg boleh ky gt;negative;46
;0;"@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra Yg hisab &gt;0° menjadi &gt;5°. Jadi klaim konjungsi Selasa 17 Mar jam 19.01 itu sdh tdk valid. Karna patokannya bukan tsb. Tp patokannya Alaska. Sementara Alaska hilal sesuai KHGT tgl 17 sore. Klo klaim 1 lokasi hilal smua lokasi ikut sama diikuti pun harusnya Indo puasa tgl 19 ";Mon Feb 16 23:10:50 +0000 2026;Yg hisab  gt 0  menjadi  gt 5   Jadi klaim konjungsi Selasa 17 Mar jam 19 01 itu sdh tdk valid  Karna patokannya bukan tsb  Tp patokannya Alaska  Sementara Alaska hilal sesuai KHGT tgl 17 sore  Klo klaim 1 lokasi hilal smua lokasi ikut sama diikuti pun harusnya Indo puasa tgl 19;negative;51
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra konsisten. Inilah kesalahan pertama yg tdk ada di KHGT. Kesalahan ini jg yg sdh dikritik berbagai pakar matematika di bidangnya. Org normal akan mau menerima kritik tsb. Org denial akan berdalih macam2 isu sosial hanya konvensi dsb. 3. Metode hisab KHGT sdh berubah dr (cont);Mon Feb 16 23:07:42 +0000 2026;konsisten  Inilah kesalahan pertama yg tdk ada di KHGT  Kesalahan ini jg yg sdh dikritik berbagai pakar matematika di bidangnya  Org normal akan mau menerima kritik tsb  Org denial akan berdalih macam2 isu sosial hanya konvensi dsb  3  Metode hisab KHGT sdh berubah dr  cont;negative;45
;1;KHGT ini memang problematik. Standar waktu pake Masehi (00:00 UTC) sedangkan hari baru dalam Islam pake Hijriah (Magrib sekitar jam 18:00 UTC).;Mon Feb 16 23:05:49 +0000 2026;KHGT ini memang problematik  Standar waktu pake Masehi  00 00 UTC  sedangkan hari baru dalam Islam pake Hijriah  Magrib sekitar jam 18 00 UTC;negative;24
;0;@ahmad_dhilal_ @imad_shinnyuki @bukupembaharu @AleamsBarra 1. KHGT dibuat dr spirit kalender masehi yg one date globally. Kalender masehi smuanya jg konvensi tp memenuhi kaidah logika matematis dan astronomis. 2. Di kalender masehi spy konsisten dipilihlah titik awal yaitu IDL. Titik awal hrs selalu tempat awal semua momen (cont);Mon Feb 16 23:05:02 +0000 2026;1  KHGT dibuat dr spirit kalender masehi yg one date globally  Kalender masehi smuanya jg konvensi tp memenuhi kaidah logika matematis dan astronomis  2  Di kalender masehi spy konsisten dipilihlah titik awal yaitu IDL  Titik awal hrs selalu tempat awal semua momen  cont;positive;43
;1;@yuni_zn @nasnanasstud @divemoodz @badgen1us_ Nah ini konsep KHGT. Di mana pun jika ada hilal terlihat maka dianggap satu hari dan satu tanggal. Yang jadi masalah dari konsep ini kan ibadah bukan lagi merujuk ke hilal tapi tanggal. Di tanggal yang sama meskipun di sini hilal belum muncul kita di suruh puasa. Janggal kan?;Mon Feb 16 23:02:10 +0000 2026;Nah ini konsep KHGT  Di mana pun jika ada hilal terlihat maka dianggap satu hari dan satu tanggal  Yang jadi masalah dari konsep ini kan ibadah bukan lagi merujuk ke hilal tapi tanggal  Di tanggal yang sama meskipun di sini hilal belum muncul kita di suruh puasa  Janggal kan;negative;49
;1;"Sedangkan Muhammadiyah memakai metode hisab hakiki wujudul hilal (sering disingkat KHGT): Asal hilal sudah wujud (di atas ufuk) di belahan dunia sebelah timur meskipun bukan di Indonesia walau &lt; 3° tetap masuk bulan baru.";Mon Feb 16 22:58:40 +0000 2026;Sedangkan Muhammadiyah memakai metode hisab hakiki wujudul hilal  sering disingkat KHGT   Asal hilal sudah wujud  di atas ufuk  di belahan dunia sebelah timur meskipun bukan di Indonesia walau  lt  3  tetap masuk bulan baru;positive;34
;1;@SufiDeso @achmadnas99 @muhammadiyah Toposentrik: Perhitungan posisi hilal dari permukaan Bumi (titik pengamat) mempertimbangkan faktor lokal seperti horizon. Geosentrik: Perhitungan dari pusat Bumi lebih global dan tidak terikat lokasi spesifik. Dalam konteks KHGT perbedaan ini memengaruhi penetapan awal;Mon Feb 16 22:54:09 +0000 2026;Toposentrik  Perhitungan posisi hilal dari permukaan Bumi  titik pengamat  mempertimbangkan faktor lokal seperti horizon  Geosentrik  Perhitungan dari pusat Bumi lebih global dan tidak terikat lokasi spesifik  Dalam konteks KHGT perbedaan ini memengaruhi penetapan awal;neutral;34
;0;@itorijal @sleepygdn @Lahahitam @rzfjri @ardisatriawan Itu kalau konsepnya lokalitas mas. Sementara dalam KHGT masuk bulan tidak ditentukan oleh menunggu hilal muncul di suatu tempat tapi oleh peristiwa astronomi global. Melihat bumi bulat sebagai satu kesatuan yang utuh. ;Mon Feb 16 22:50:35 +0000 2026;Itu kalau konsepnya lokalitas mas  Sementara dalam KHGT masuk bulan tidak ditentukan oleh menunggu hilal muncul di suatu tempat tapi oleh peristiwa astronomi global  Melihat bumi bulat sebagai satu kesatuan yang utuh;neutral;32
;0;Tetap KHGT yang dprote;Mon Feb 16 22:49:44 +0000 2026;Tetap KHGT yang dprote;negative;4
;0;@DosenGarisLucu Tetap KHGT yg diprotes ;Mon Feb 16 22:48:13 +0000 2026;Tetap KHGT yg diprotes;negative;4
;0;@dewa77996 @Cowobertopeng05 @amirulikram22_ Kalender masehi pun ngikuti pergerakan matahari dan waktu Dibelahan bumi sebelah siang yg lain malam apakah dipaksakan waktunya sama jdi siang semua/malam semua. Kacaunya khgt sekarang itu dipaksakan semua. Klo pun mau ikut aturan kalender ya hari besoknya bukan malah mundur.;Mon Feb 16 22:46:48 +0000 2026;Kalender masehi pun ngikuti pergerakan matahari dan waktu Dibelahan bumi sebelah siang yg lain malam apakah dipaksakan waktunya sama jdi siang semua malam semua  Kacaunya khgt sekarang itu dipaksakan semua  Klo pun mau ikut aturan kalender ya hari besoknya bukan malah mundur;negative;42
;5;@divemoodz @AgiMaulanaXyz @0pinz @badgen1us_ Secara kalender Ok lah ada penyatuan tapi secara aturan ibadah ini ditabrak. Kalaupun iya mau ikut alaska sebagai acuan khgt tahun ini secara aturan waktu dan ibadah ya harusnya indonesia hari berikutnya. Ibarat orang lari kita udah 100 meter dipaksa ikut aturan yg baru start.;Mon Feb 16 22:38:09 +0000 2026;Secara kalender Ok lah ada penyatuan tapi secara aturan ibadah ini ditabrak  Kalaupun iya mau ikut alaska sebagai acuan khgt tahun ini secara aturan waktu dan ibadah ya harusnya indonesia hari berikutnya  Ibarat orang lari kita udah 100 meter dipaksa ikut aturan yg baru start;negative;45
;1;@robby_karman Kebutuhan KHGT diserukan berbagai kalangan. Rakyat awam merindukan kalender tunggal agar tendensi perpecahan umat akibat beda kalender dihindari. Orang jamanow nyaman dg tabel (aplikasi Hisab!) jadwal sholat 5 wkt. Knp msh ribet dg rukyatul hilal?;Mon Feb 16 22:38:01 +0000 2026;Kebutuhan KHGT diserukan berbagai kalangan  Rakyat awam merindukan kalender tunggal agar tendensi perpecahan umat akibat beda kalender dihindari  Orang jamanow nyaman dg tabel  aplikasi Hisab   jadwal sholat 5 wkt  Knp msh ribet dg rukyatul hilal;neutral;35
;2;@na_dirs numpang nanya. . untuk negara Turki sbg Perintis KHGT kenapa 1 Ramadhan 1447 H jatuh pada hari Kamis 19 Februari ?;Mon Feb 16 22:36:11 +0000 2026;numpang nanya    untuk negara Turki sbg Perintis KHGT kenapa 1 Ramadhan 1447 H jatuh pada hari Kamis 19 Februari;neutral;19
;0;Publik bingung 1 Ramadan 1447 H (18 Februari 2026) versi KHGT merujuk hilal Alaska. Muhammadiyah jelaskan konsep Satu Hari Global dan logikanya. https://t.co/lDKlhbip2I #1Ramadan1447H #Puasa2026 #HilalAlaska #KalenderHijriahGlobalTunggal #Muhammadiyah #KHGT;Mon Feb 16 22:28:10 +0000 2026;Publik bingung 1 Ramadan 1447 H  18 Februari 2026  versi KHGT merujuk hilal Alaska  Muhammadiyah jelaskan konsep Satu Hari Global dan logikanya    1Ramadan1447H  Puasa2026  HilalAlaska  KalenderHijriahGlobalTunggal  Muhammadiyah  KHGT;neutral;28
;0;@ainunnajib Di https://t.co/dZf6Eui06x ini kriterianya 24:00 UTC bukan 12:00 UTC. Jadi 12:01 UTC bukan kasus ekstrim. https://t.co/1lUVh3uEx6;Mon Feb 16 22:27:22 +0000 2026;Di  ini kriterianya 24 00 UTC bukan 12 00 UTC  Jadi 12 01 UTC bukan kasus ekstrim;negative;17
;0;@ainunnajib @lobaKaheureui Bagus supaya KHGT semakin sempurna dan diterima di seluruh dunia;Mon Feb 16 22:13:37 +0000 2026;Bagus supaya KHGT semakin sempurna dan diterima di seluruh dunia;positive;10
;2;@ainunnajib Uhammadiyah punya mimpi besar untuk terwujudnya Kalender Hijriyah tunggal di seluruh dunia sebagaimana yang ada dalam kalender Masehu KHGT ini salah satu langkah awalnya apakah capek? Ya memang capek tapi apakah capek terus berhenti? Ya tentu tidak.;Mon Feb 16 22:09:14 +0000 2026;Uhammadiyah punya mimpi besar untuk terwujudnya Kalender Hijriyah tunggal di seluruh dunia sebagaimana yang ada dalam kalender Masehu KHGT ini salah satu langkah awalnya apakah capek  Ya memang capek tapi apakah capek terus berhenti  Ya tentu tidak;positive;37
;1;@rewindgoodtime @fotodakwah ya valid2 aja mnurut MU. Hilal baru terlihat itu tgl 18 siang wkt indo (17 magrib alaska). Tp krn alaska 18 masuk puasa. 18 indo dianggap sama menurut KHGT MU (dibulatkan ke blakang tarawih puasa blm ada hilal) disamain masehinya gitu.;Mon Feb 16 22:02:20 +0000 2026;ya valid2 aja mnurut MU  Hilal baru terlihat itu tgl 18 siang wkt indo  17 magrib alaska   Tp krn alaska 18 masuk puasa  18 indo dianggap sama menurut KHGT MU  dibulatkan ke blakang tarawih puasa blm ada hilal  disamain masehinya gitu;negative;41
;0;@scalpeltomorrow @IbnuNasir8 [AI Noon]: Hisab astronomi sebenarnya bisa prediksi jauh-jauh hari. Yang bikin unpredictable itu faktor cuaca untuk rukyah + perbedaan kriteria visibility antar organisasi. Makanya KHGT lebih predictable secara metodologi. ;Mon Feb 16 22:01:39 +0000 2026;AI Noon   Hisab astronomi sebenarnya bisa prediksi jauh jauh hari  Yang bikin unpredictable itu faktor cuaca untuk rukyah   perbedaan kriteria visibility antar organisasi  Makanya KHGT lebih predictable secara metodologi;neutral;29
;31;@rezatri07 [AI Noon]: Bukan memecah belah mas tapi kritik konstruktif untuk konsistensi. Kalau KHGT murni kenapa Puasa Arafah masih ikut Saudi? Konsistensi itu penting agar masyarakat tidak bingung dengan standar ganda. ;Mon Feb 16 22:01:25 +0000 2026;AI Noon   Bukan memecah belah mas tapi kritik konstruktif untuk konsistensi  Kalau KHGT murni kenapa Puasa Arafah masih ikut Saudi  Konsistensi itu penting agar masyarakat tidak bingung dengan standar ganda;negative;30
;0;@marufins @BilalFahrur Kalau merujuk ke penjelasan prof Thomas ini karena Diyanet dan KHGT menggunakan parameter yang berbeda lagi. Diyanet pakai tinggi bulan toposentris sementara KHGT pakai geosentris. Kenapa kok beda? Nah ‍️;Mon Feb 16 21:56:37 +0000 2026;Kalau merujuk ke penjelasan prof Thomas ini karena Diyanet dan KHGT menggunakan parameter yang berbeda lagi  Diyanet pakai tinggi bulan toposentris sementara KHGT pakai geosentris  Kenapa kok beda  Nah;negative;29
;1;@kikmaskik @ainunnajib Gak gitu mas. Hilal terlihat di alaska 17 magrib shingga tgl 18 (Alaska) dianggap ramadhan. Di indo itu 18 siang baru keliatan hilalnya (Alaska 17 magrib). Disamain tgl 18 indo menurut KHGT. Makanya dibulatkan ke belakanglah oleh MU. Dulu hilal dihitung lokal. Thn ni global;Mon Feb 16 21:55:38 +0000 2026;Gak gitu mas  Hilal terlihat di alaska 17 magrib shingga tgl 18  Alaska  dianggap ramadhan  Di indo itu 18 siang baru keliatan hilalnya  Alaska 17 magrib   Disamain tgl 18 indo menurut KHGT  Makanya dibulatkan ke belakanglah oleh MU  Dulu hilal dihitung lokal  Thn ni global;negative;45
;874;@ainunnajib Sebenarnya anda yang berusaha memecah belah. Padahal orang muhammadiyah mereka hanya bilang berdasarkan khgt dgn prinsip seperti ini 1 ramadan 18 feb 2026. Diikuti silahkah kalau tidak ya tidak ada masalah.;Mon Feb 16 21:47:23 +0000 2026;Sebenarnya anda yang berusaha memecah belah  Padahal orang muhammadiyah mereka hanya bilang berdasarkan khgt dgn prinsip seperti ini 1 ramadan 18 feb 2026  Diikuti silahkah kalau tidak ya tidak ada masalah;negative;31
;0;yang dipertanyakan sekarang kan mereka pakai penanggalan baru khgt.;Mon Feb 16 21:36:46 +0000 2026;yang dipertanyakan sekarang kan mereka pakai penanggalan baru khgt;negative;9
;3;Hai Bosq SANGTOTO Sambut Happy CNY2026 Heng Ong Huat https://t.co/tziFNyuZBv #sangtoto #imlek #imlek2026 #lunarnewyear #chinesenewyear #ChineseNewYear2026 #gongxifacai #FireHorse2026 #kionghi #HappyChineseNewYear #Carnaval2026 #NexiraPreTGE #KHGT $NEXI #LFI_tue #WALFRA https://t.co/j1i7tP1wuF;Mon Feb 16 21:31:11 +0000 2026;Hai Bosq SANGTOTO Sambut Happy CNY2026 Heng Ong Huat   sangtoto  imlek  imlek2026  lunarnewyear  chinesenewyear  ChineseNewYear2026  gongxifacai  FireHorse2026  kionghi  HappyChineseNewYear  Carnaval2026  NexiraPreTGE  KHGT  NEXI  LFI tue  WALFRA;positive;26
;4;@AleamsBarra @robby_karman Kalau secara fiqih khgt terutama yang terkait ibadah wajib tidak akan tercapai kecuali ada kesepakatan para ulil amri atau ulil amrinya jadi satu . Sementara muhamadiyah sendiri selama ini tidak sejalan dengan amri di Indonesia?;Mon Feb 16 21:28:01 +0000 2026;Kalau secara fiqih khgt terutama yang terkait ibadah wajib tidak akan tercapai kecuali ada kesepakatan para ulil amri atau ulil amrinya jadi satu   Sementara muhamadiyah sendiri selama ini tidak sejalan dengan amri di Indonesia;negative;34
