full_text,sentiment
Ngapain pasang bendera merah putih emang kita udah merdeka? Korupsi aja masih ada dimana2 pejabatnya serakah polisinya gampang disuap tentaranya dikasih jabatan sipil pajaknya dinaikkan jumlah yg kena pajak ditambah urus surat dipersulit dll jadi itu namanya merdeka?,Positif
HARUS DILARANG DAN DITANGKAP YANG KIBARKAN BENDERA ONE PIECE SEBAB MENENTANG BENDERA MERAH PUTIH BERARTI MELAWAN NEGARA NKRI🇲🇨.APA LAGI DI HARI HUT 17-08-2025 HARI KEMERDEKAAN NEGARA KESATUAN REPUBLIK INDONESIA NKRI🇲🇨 HARGA MATI MAKA DIHARUSKAN HANYA KIBARKAN BENDERA MERAH PUTIH https://t.co/pHkFjU54kX,Positif
@todayanimenews Wkwkw anj tadi pagi pas berangkat kerja gua liat ni truk jalanan pada ngibarin bendera one piece,Netral
@sunny_flowery bendera jolly roger strawhat dong,Netral
Sama bendera anime kok ketar ketir. Oops ,Positif
gasabaarr liat ssera tour north america. kyk makin gacor kena angin sana apalagi liat fearnot bawa bendera* foto member gituuu,Negatif
https://t.co/E2IwZ4GX0z,Netral
Fenomena pengibaran bendera One Piece oleh sebagian masyarakat menjelang peringatan Hari Ulang Tahun ke-80 Republik Indonesia memicu respons beragam. Namun pengamat sosial Universitas Indonesia (UI) Rissalwan Handy Lubis menilai aksi itu bukan bentuk separatisme melainkan https://t.co/pRlJcqObnF,Netral
Ketika Bendera Bajak Laut Berkibar Menjelang HUT RI ke-80: Simbol Perlawanan atau Teriakan Sunyi Rakyat? Menjelang peringatan kemerdekaan ke-80 Republik Indonesia bendera Jolly Roger ikon dari manga One Piece ramai dikibarkan oleh masyarakat. Bukan tanpa alasan simbol https://t.co/1oKCH6BquV,Netral
Di anime one piece luffy merjuangin hak asasi manusia melawan perusak lingkungan dan negara ini gak suka orang yg begitu makanya bendera topi jerami dilarang,Positif
buat senjata bagi teman2 yg mengibarkan bendera one piece luffy https://t.co/zcIaWGIe0H,Netral
Viral Cerita Penjual Bendera Merah Putih Jelang HUT ke-80 RI Sepi Pembeli Ada yang Cari One Piece https://t.co/GhzA89k6ZE lewat @tribunnews #onepiece #viral #bendera #hut80ri #hutri #17agustus #kemerdekaan,Netral
@DivHumas_Polri Ajakan Basmi Koruptor Hukum tidak tebang pilih... Jgn jadi Buzzer Penipu... Membela yg Benar... Amanah dalam Tugas... Membela Rakyat bukan Penguasa itu lebih penting dr sekedar Mengibarkan Bendera... Tapi Pemerintah gak becus kelola Negara.. Padahal kalian Di Gaji Rakyat. 🇮🇩,Positif
@himawansugeha95 @Hasbil_Lbs Lebayyyy pak @Hasbil_Lbs Takut banget sama bendera Anime doang bener kata pak himawan kok. Saya pendukung pak Prabowo juga jangan lebay masalah gini doang pada sensi amett,Positif
@bangherwin Bikin gambar Pake AI Taroh bendera Indonesia dibawah Anehnya lebih banyak yg muji. Ketika ada yg protes langsung dikatain Oh sungguh bajingan kalian yg ngaku intelektual tapi gak bisa objektif.,Positif
@chaelsium asli wkwk bitter cuma krn yg dipake bendera animek saingannya,Positif
@tvOneNews Sudah semakin jelas Dalang Kegaduhan dgn muncul nya bendera kuburan.,Positif
@indracahyana90 @neohistoria_id Coba tunjukan bagian mana yang menyatakan kalau bendera one piece disamakan kedudukannya dengan bendera merah putih? Segitu amat jadi buzzer hai kaum berpikiran sempit.,Positif
@ElvinaNara Yang menikmati kibaran bendera merah putih https://t.co/JDnFlm7GvJ,Negatif
@jwlryyx gaada bendera indonesia by,Netral
@kompascom Bagiku justru lucu Rakyat yg mana Mengeri makna bendera ginian kalau bukan Ada inisiator dibalik ini Rakyat kita lebih banyak tamat dibawah SMA Kalau saya yg S2 langsung paham dan gak ikutan Minimal nyimak Sampai mengerti adakah makna lain dibalik ini....?,Positif
@Daniel7iao Tapi mereka mau pidanain kita Ngibar bendera OP di hukum 5 tahun Gblok bngt tuh Bapak2 boomer Anime takut sama yang maha kuasa gk takut,Positif
@ARSIPAJA Wkwkwk... Tenryubito marah gaess... Ini baru mugiwara pak. Bendera shirohige &amp; akagami belum berkibar,Positif
@ARSIPAJA Bodo amat tetap di pakai bendera one piece pokoknya,Positif
Siapa mau pakai untuk ganti lambang partai? Siap-siaplah pengusaha cetak bendera hehehe. https://t.co/avJAoMBouA,Netral
@DivHumas_Polri Sekedar pengen tahu. Jika tdk mengibarkan bendera Merah Putih dgn alasan negeri ini belum bener2 merdeka. Apakah ada sanksi hukum bagi yg tdk mengibarkannya?.,Positif
Menjelang HUT RI... Banyak yang mengibarkan Bendera ONE PIECE... ADA APA??? bendera ONE PIECE itu bentuk perlawanan apaaa??? Xixixi....,Positif
@SPatar7994 @txtdrimedia Bisa aja yg ngibarin bendera itu adalah fans nya dari mas mas absurd ini broh Kan di bro ini pelopor nya https://t.co/sAhf6DEHd3,Positif
Kamu lucu ya kenapa gak pasang bendera one piece aja?,Positif
@NihilNothings Well marhaen can be find in dibawah bendera revolusi tapi setuju sih buku ideologi marhaen kurang Sekarang aku masih sibuk buat buku manifest marhaen tapi masih pemuda belum banyak tahu,Positif
@abu_waras Bendera ini yg buat geng oslo. Krna junjungannya pernah pake pin ini pas kampanye,Negatif
@Heraloebss Iya...tp jujur gue gak rela bendera merah putih berkibar bersama bendera kartun utk lucu lucuan apalagi di momen bulan 17-an hari kemerdekaan,Positif
sejauh iki (berusaha) rapeduli karo berita nasional ttg apapun itu tp iki hanya bendera one piece we dadi masalah samar one piece sui sui dilarang tok aku,Positif
Scene ya leo Malava? Mashambulizi ya upendo kwa UDA kelele za support na vijana wakiwa juu ya boda boda na bendera!#Back2TheRoad molo kuria kimani mbuemo The president wantam misheveve mc fullstop mpesa ICT hub Nairobi river jaza stadi ninja ppp delivers https://t.co/uvcbdlZSIr,Netral
@chiewgumy yang ada aku yang dipasang jadi bendera nya,Netral
@Dara_Cega Sejak 1763 bendera ini.. awalnya dari Perancis... Lambang bendera PEROMPAK... PEJABAT2 INDONESIA RAMPOK HAK RAKYAT 194 JUTA RAKYAT MISKIN INDONESIA. AKIBAT ULAH PERAMPOK..,Positif
@txtdrimedia dasar hukumnya apa ya ! ko dilarang mengibarkan bendera one piece oleh pemerintah coba kita rakyat belajar pinter ,Positif
bendera merah berjalan anyinggg kasian bgt lukh mr. sheng,Positif
pasang bendera sambil mabar roblox susah yaaa ,Positif
@JukiHoki Padahal udah tiga kali lho kasus kayak gini dalam kurun waktu hampir setahun. -Lukisan Yos Suprapto -Lagu Sukatani -Meme mahasiswi ITB Sekarang bendera One Piece dan nambah jadi 4x . tp msh ga tau aja Streisand effect .,Positif
@zassfarsabilah Ngibarin bendera night raid udah paling bener paling pas https://t.co/A36dC8chAH,Netral
Media Asing Soroti Pengibaran Bendera One Piece di Indonesia yang Disebut Pemerintah Ancam Persatuan https://t.co/VsjFDKyYx4,Netral
Warga Dilarang Pasang Bendera One Piece di Depan Rumah Sambut HUT RI https://t.co/RKvkTMHVqd,Netral
@SammiSoh Utk pak @prabowo dan pak @ListyoSigitP kalian pada dimana? Inilah yg dinamakan pembiaran pecah belah bangsa bukan bendera one piece lu ketakutan. Jgn salahkan jika di daerah mayo kristen terjadi intimidasi ke mino muslim,Positif
@KompasTV Termul kebal hukum jaman jokowi makanya hukum seperti berbayar.. malu2in aja negara dibajak politisi. Tapi anehnya kibarkan bendera onepice disebut makar. Betapa gobloknya nalar pejabat konoha.,Positif
Bendera cuma bisa dipajang. Batako bisa dipakai untuk berbagai keperluan hidup. Mulai dari melindungi diri dan keluarga sampai ke urusan menyelamatkan orang dari gangguan supranatural,Netral
@geloraco Kalo negara bangkrut silakan kalian mundur angkat bendera putih jangan seperti penjajah di negeri ini.,Positif
@detikcom Nonton live shopee jg ada yg nanya bendera one piece. Paraaah,Netral
@txtdrimedia Aneh ini pemerintah bendera Palestina sangat sering dikibatkan di negara ini juga bendera item khilafah tapi gak pernah ditindak. Lha giliran lambang one piece yg merupakan suara hati nurani sebagian rakyat malah takuuuuttt lalu mau ditindak. Gak adil itu namanya!!,Positif
@MikaelDewabrata Kalau kibarin bendera Autobot boleh nggak?,Positif
Ayo Kibarkan Bendera Merah Putih Serentak. @divisihumaspolri @humas_poldajateng #polrespemalang #pemalang #polisiindonesia #AKBPRendysetiapermana #divisihumaspolri #spripimpolri #polrihadir https://t.co/fQeRpddyqP,Netral
@detikcom Prabowo takut ama bendera one piece kocak,Positif
Bangsa yang besar adalah bangsa yang menghargai jasa para pahlawannya! Mari kita semarakkan HUT RI ke-80 dengan mengibarkan Bendera Merah Putih ️ selama 1 bulan penuh mulai 1 31 Agustus 2025 Tunjukkan semangat cinta tanah air https://t.co/PPMwTxJPNd,Negatif
@1004pun_ Hehehe tumben warga X gak marah' yah. Padahal udah pake AI terus ngerendahin bendera Indonesia lagi. Tapi malah banyak yg bela.,Positif
@ARSIPAJA Bendera di kibarkan kalian bereaksi koruptor di kasih amnesti &amp; abolisi kalian setuju pantas RUU perampasan aset tidak ditanda tangani oleh kalian skrg korupsilah sepuasnya krn akan di kasih amnesti &amp; abolisi oleh presiden.,Positif
@bcnfemmag @ARSIPAJA Udah ngibarin Bendera belum??,Positif
https://t.co/Z8MvMKK9Pf,Netral
@umbisambat @himawansugeha95 @Hasbil_Lbs Pasal 24 itu larangan2 terutama ayat a itu jelas terhadap posisi bendera one-piece. Pasal 21 - 22 juga.,Netral
@ArmaZulfikar @Kimberley_PS08 @Hasbil_Lbs makanya anggap itu mainan/kartun selesai jangan beri panggung melakukan perbuatan menghina Bendera Negara dan terpenuhi unsur Pasalnya tinggal diproses,Positif
@txtdrimedia Silakan ditangkap kami siapkan bendera yg lebih banyak dan lebih besar,Netral
@ARSIPAJA Hahah kalian yg merusak negara... Masa iya pasang bendera kartun jadi makar.. Perilaku kalian malah lebih dari makar... Merusak tatanan hukum Merusak tatanan bernegara.. Merusak alam.. Merusak kerukunan berbangsa... https://t.co/ww584QLaqL,Positif
Yuk kita Pasang Bendera Merah Putih di Depan Rumah Kita https://t.co/yeVMWFqgyh,Netral
 Dress Code: Atribut Palestina Pakaian atasan putih Hanya bendera Indonesia dan Palestina Membawa alat makan dan alat masak logam #AksiAkbarUntukGaza #BersatuUntukGaza #TembusBlokade #MerdekaUntukPalestina #3AgustusMonas #IndonesiaUntukGaza https://t.co/VdS0QMYRsU,Netral
Bunda minta beliin bendera one piece gk lucu klo di penjara isinya wibu semua ,Positif
@plisitin Kalo Pinkan pas upacara bendera nanti dibawa ke UKS,Netral
@gitalaely8 Klo aku dlu ntah emg sabar apa goblok soalnya susah dibedain. Hihi Duh bendera putih ,Negatif
@txtdrimedia Nah lhoooo... Ada yg merasa terancam dgn bendera one piece.,Positif
Pedagang bendera merah putih bercerita soal banyak pihak yang ingin membeli bendera One Piece. Para pedagang bingung sekaligus waswas dengan tren tersebut. https://t.co/U7oT168mQA,Netral
Dalam rangka menyemarakkan Hari Ulang Tahun ke-80 Republik Indonesia Tahun 2025 Babinsa Koramil 02/Bangkala Kodim 1425/Jeneponto Kopka Amiruddin melaksanakan kegiatan komsos sekaligus dampingi warga binaannya memasang bendera Merah Putih dan umbul-umbul. Sabtu 02/08/2025. https://t.co/xQqq5l4PsR,Netral
@tempodotco Panik sama bendera anime Di jaman gusdur pengibaran bendera dibolehin asal tidak lebih tinggi dari merah putih. Ini malah panik Dasar pemerintah zalim! Harus seperti 98 lagi?,Positif
@jourybae bendera one piece kan,Netral
@txtdrimedia Lah kan cuma bendera one piece Apa night raid aja,Positif
 CROSSOVER ONE PIECE Guys ada yang mau kibarkan bendera Bofurin :3 Sender otw nyetak nih https://t.co/510NnsyP8J https://t.co/x06BHiggPZ,Netral
@teh_bendera_ @f1speed_indo Ujan nya cuma intensitas rendah,Positif
Sambut HUT Republik Indonesia ke-80 Pemkab OKI Bagikan 1.500 Bendera Merah Putih https://t.co/y6RZA7wFZh,Netral
Wong kok takut sama bendera. takut sama janji dan tanggung jawab yg ndak bs sampean penuhi ngono lo pak.,Positif
@ismailfahmi Ciba bayangkan kalau yg dikibarkan bendera pelangi atau HTI atau PKI. Apa reaksi masyarakat ,Positif
Betul. Lihat lihat eventnya. Mau pasang bendera tengkorak di mobil depan rumah sepanjang bulan gpp. Siapa melarang. Tapi jangan di event perayaan kemerdekaan RI.,Netral
Reply disini bisa nunjukin sih bahwa mayoritas pemilih messias X cerdas itu adalah mitos. Orang lagi bahas bendera Indonesia jangan dibawah bendera mugiwara malah lari ke koruptor -_-,Positif
@KenSavitri35075 @Hasbil_Lbs berarti pemahaman kita hampir mirip silakan baca thread terkait postingan Bendera Kartun saya sebelum marah marah yah Bapk/Ibu jangan cm baca separuh yg dishare Pak Hasbil aja,Positif
di indo wibu agak dipandang aneh sama normies tapi indonesia gelap sama bendera one piece asalnya dari wibu #proud,Positif
Gw yakin yang koar-koar sama bendera Mugiwara pasti diem pas bendera Israel yang berkibar,Positif
@panggilMasAnjas @ChanChan___12 @bangherwin Hubungan nya apa sama koruptor? Diatas itu lagi bahas bendera.,Positif
sejujurnya kurang setuju dengan yang ngibarin bendera hitam tuh soalnya gatau esensi dari anime nya tapi dahlah serah,Positif
@infoXwor_ Itu bendera anime bukan bendera organisasi manapun kok mikirnya sampe setolol itu terus undang2 mana yg dilanggar?? Yg ngomong separatis itu SDM rendah goblog akut,Positif
@Aiko_7_7_ @txtdrimedia Justru indonesia gelap ini karena bapaknya juga dia dan ternak ternak nya yg masih menjabat kalau demi si Wiwi ngga pantas bendera one piece apalagi merah putih,Positif
@himawansugeha95 @Hasbil_Lbs Pasal 24 poin a: merusak merobek menginjak-injak membakar atau melakukan perbuatan lain dengan maksud menodai menghina atau merendahkan kehormatan Bendera Negara; Pasal 21 mengatur bagaimana caranya memasang MP. Pemahaman saya: pemasangan bendera lain hrs dilihat 1,Positif
ANTARA - ANTARA - Bendera One Piece berkibar polisi langsung ambil tindakan. https://t.co/0Dw04irNF3,Netral
Again. Takut kok sama bendera fiksi,Positif
pemerintah pipis liat bendera buatan lune dikibarkan di event cafe,Netral
@clicarus Takut banget wen tapi untung gak sampe bendera merah ,Positif
tdi sepanjang jalan bnyk truk yg kibarin bendera one piece of course dibawah bendera merah putih,Netral
@oleanderhime @majikanpenjabat Malaysia memang lebih leluasa sih terutama di wilayah otonomi khususnya. Makanya Sarawak bisa pasang bendera sampai setinggi 99 meter tanpa perlu ada jalur gemilang di sebelahnya.,Negatif
@txtdrimedia Bendera ilegal jangan sampai ada yg merusak pemandangan rakyat kami di kampung hanya mengabarkan Bendera merah putih kebanggaan sampai mati apalagi momen HUT RI,Positif
@brigittasiw Daripada bendera kuning,Positif
Sabtu Malam Minggu Malming Bendera Happy GF Girlfriend Day Pagii Pagiii Abolisi Di STW in Ajaa https://t.co/P8GDqjYu9z https://t.co/hy8Wa3Mn3p https://t.co/rwNTTLbvYJ https://t.co/lwyw1womqN https://t.co/0gWWhkPTkS,Netral
@wanpissz @ARSIPAJA Daripada mengibarkan bendera pembajak uang negara...,Netral
I get it.. one piece Tapi itu bendera palestina ngapain anjeng?,Netral
Padahal masih mending bendera one piece yg berkibar coba bendera kuning ️,Negatif
@SmgMenfess Berarti bendera hijaunya mung nyilih,Netral
Fix kayaknya deh di kampung gua ga ada hiasan bendera,Positif
Eh di blok pak . Dikritik secara halus pake bendera mainan saja kalang kabut pak Padahal S.H. M.H. dll gelarnya tapi asal bapak senang aja gaweannya https://t.co/EUv24IZ5Sa,Positif
@Aquavo_ Mana yang bendera indooo,Positif
@txtfromjs bendera dirty work boleh juga,Netral
@Cangkeman24 Sama bendera anime takut Sama buku takut Sama spanduk takut Tapi sama Tuhan ga takut karena dzolim terus Jajajajaja,Positif
Begimana kalo bendera tomodachi aja yang dikibarkan bang.,Positif
@Aceh Perkara bendera anime diributin macam ga ada kerja ja,Positif
@viavalova kibarkan bendera putih pada kamera,Netral
info bendera one piece,Netral
@intinyadeh @barengwarga @pewpiece Banyak berseliweran video AI bab bendera one piece,Netral
@himawansugeha95 @Hasbil_Lbs Bukan Abang yang bilang. Tapi lihatlah bang di medsos udah bergema narasi mengganti bendera. Awal mulanya narasi sederhana dengan bilang ngapain takut bendera kartun. Tau sendiri masyarakat medsos banyak yang fomo. ,Positif
@GunawanLil48685 @Hasbil_Lbs sebenarnya sih liat konteks juga Pak apa ketika hari kemerdekaan bendera MU di dinding kamar jg hrs dicopot?,Positif
@Hasbil_Lbs @himawansugeha95 Gak ada yg takut sama bendera anime bajak laut.hari kemerdekaan gak bisa apa punya rasa hormat sama pejuang2 para pahlawan yg berjuang utk kemerdekaan Indonesia?klo gak ada mereka aku jamin bapak @himawansugeha95 gak bakalan pinter kecuali jadi anteknya penjajah ttp budak namanya,Positif
Saya baru order Bendera One Piece persiapan 17 Agustus nanti...,Netral
@FelixSGL1 @ruliemaulana Itu ada yang ngibarin bendera separatis Halah anggap aja umbul2 ,Positif
Ayo kibarkan bendera Merah Putih serentak tanggal 1-31 Agustus 2025 https://t.co/viPmw9IdxW,Netral
Kepala Kantor Pertanahan Kab Raja Ampat beserta seluruh Jajaran turut mendukung dan menghimbau kepada semua masyarakat Kabupaten Raja Ampat Provinsi Papua Barat Daya mari kita pasang dan kibarkan Bendera Merah Putih satu tiang penuh mulai tanggal 1 Agustus sampai 31 Agustus 2025 https://t.co/BkjLMizQsx,Netral
@BisKota_ Di skena naik gunung malah udah dari tahun lalu kali ya. Pasti ada aja yg bawa bendera OP di puncak gunung. Ekuivalen bendera slank di tahun 90an wkwk,Netral
@ARSIPAJA Mengibarkan bendera partai justru yang makar..bendera yah merah putih..sat bangsat,Positif
Persatuan Indonesia sila? Silakan obok-obok negara silakan korupsi silakan naikan pajak silakan rusak alam dengan tambang Intinya sudah capek hidup di negara ini. Jangan lupa Agustus kita kibarkan bendera One Piece https://t.co/UFGGnfYA51,Positif
@abang_aul @Aceh Bendera Aceh lebih bagus,Negatif
Viral Pengibaran Bendera One Piece Badan Siber Ansor Beri Komentar https://t.co/5FwJUdAYed https://t.co/BOkmBKPxdu,Netral
@oleanderhime @majikanpenjabat Aturannya sih boleh kibarkan bendera daerah berdampingan. Tapi merah putih diposisikan lebih tinggi dimensinya lebih besar &amp; posisi tiang bendera daerah harus ada di sebelah kanan. Sebenarnya juga desain bendera daerah ndak ada aturan baku selain rasio &amp; memuat logo daerah. https://t.co/P4QRarLotI,Netral
Masih mending bendera One Piece yg dikibarin bukan bendera PKI.,Netral
@himawansugeha95 @Hasbil_Lbs Bapak tahu tidak bahwa bakal ada pengibaran bendera tengkorak Nakama se Indonesia? Gen Z itu penyuka serba instan dan menye menye. Di tegasi bukan dikerasi. Mereka begitu akibat kurang pendidikan Pancasila Baik. Nanti saya baca Thread bapak,Positif
